image,resolution,version,run_id,time_ms
detail3.jpg,640x480,opencv_opt,15,0.5642
detail3.jpg,640x480,opencv_opt,16,0.5695
detail3.jpg,640x480,opencv_opt,17,0.5348
detail3.jpg,640x480,opencv_opt,18,0.5366
detail3.jpg,640x480,opencv_opt,19,0.5357
detail3.jpg,640x480,opencv_opt,20,0.5329
detail3.jpg,640x480,opencv_opt,21,0.5412
detail3.jpg,640x480,opencv_opt,22,0.5334
detail3.jpg,640x480,opencv_opt,23,0.5352
detail3.jpg,640x480,opencv_opt,24,0.5379
detail3.jpg,640x480,opencv_opt,25,0.5587
detail3.jpg,640x480,opencv_opt,26,0.5401
detail3.jpg,640x480,opencv_opt,27,0.5394
detail3.jpg,640x480,opencv_opt,28,0.5325
detail3.jpg,640x480,opencv_opt,29,0.5351
detail3.jpg,640x480,opencv_opt,30,0.5381
